Post;Comentários;Curtidas;Link;Plataforma;QTD_Comentários;QTD_Compartilhamentos;Imagem;Data;Prefeitura;PagFacebook
🦷 Hoje (03), a Unidade de Saúde do Bairro Francisco Cordeiro recebeu uma ação odontológica! 🌟 Agradecemos a todos os profissionais envolvidos e convidamos a comunidade a participar dessas iniciativas que promovem a saúde bucal. Vamos juntos cuidar do nosso sorriso! 😊#TrabalhoComResponsabilidade #AçãoOdontológica #BairroFranciscoCordeiro #Saúde #Itambé;['É ressurgiu das cinzas foi?', 'Vamos chamar os aprovados do concurso', 'E o concurso?', 'Sobre o concurso já tem um cronograma?', 'Alguém tem o link para o grupo do WhatsApp do concurso?', 'Em janeiro nova administração!', 'Gostaram que o cabelinho de seda vai ser o NOSSO prefeito ? 😍😍😂', 'Lindo Amanda e equipe', '😍😍😍', 'ADEUS CONTRATADOOOOOSS !! Acabou acabou acabouuu 🙌😍😂😂😂', '😍😍😍😍😍', '👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻', '👏👏👏', 'Aperreiaaaaaa 43 😍😍😍😍', '🤮🍊🤮🍊🤮🍊'];204;https://www.instagram.com/p/C8-tDwqPoJ6/?img_index=1;Instagram;15;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t51.29350-15/449775566_356075540846807_8217897827292222555_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=mAV2o-SYMu0Q7kNvgGg69iZ&_nc_gid=762c4a3bb4484ecd82d3b77bb8ba9136&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQwNDM1NjUyNzg1Nzc3MzYwNA%3D%3D.3-ccb7-5&oh=00_AYBCi3Txw79oVD-qpZdeUi1HMcLBgxm6J--V6ncwrD8U3A&oe=6736BB63&_nc_sid=22de04;03/07/2024;;
🌟Na última sexta feira, tivemos o II arraiá da educação, todas as escolas do município participaram de um momento de comemoração e muito forró, finalizando o primeiro semestre do ano, com muita alegria!🌽#trabalhocomresponsabilidade #educacao #dedicacao #itambepe #festajunina;['Top arrasou', '👏👏👏👏👏👏👏', '👏👏👏👏👏👏👏👏👏', 'E água da cidade?', '👏👏👏 foii ótimo 👏', 'A gente que água porque não  podemos viver sem água', 'Aproveita quê só têm esse ano msm!!😂', 'Alguém com link do grupo do concurso?', 'Foi top!', '👏👏👏👏👏👏', '😍👏👏👏', '👏👏👏👏', '👏👏👏👏👏👏👏', '👏👏👏👏👏👏👏❤️', '👏👏👏👏👏'];158;https://www.instagram.com/p/C84QQqMu75W/;Instagram;15;0;Video;01/07/2024;;
🌟 Encerramento do São João da Terra, São João da Gente 2024! 🌟Na noite deste sábado (29), celebramos o encerramento das festividades juninas do município,  no distrito de Quebec! 🎉💃🕺Agradecemos a todos que participaram e fizeram deste evento um sucesso. 🎇✨#SãoJoãoDaTerra #SãoJoãoDaGente #Quebec #FestividadesJuninas #Tradição;"['Bom dia. Venho parabenizar pela organização  das festividades tanto na sede como em seus respectivos distritos. Mas Uma fala como cidadã itambeense! INDEPENDENTE de levantamento de partido ou bandeira, eu sou munícipes assim como os demais e precisamos de um pouco de  R E S P E I T O, EM QUE SENTIDO? ÁGUA.  VOCÊS  COLOCARAM EM NOTA A MAIS DE 10 DIAS QUE DEVIDO AS FORTES CHUVAS HOUVE EROSÃO ONDE OS CANOS SAÍRAM  DE SEUS LUGARES, ATE MINHA FILHA QUE NÃO  ENTENDE DE POLITICA MAS MUITO DE GEOGRAFIA, ME PERGUNTOU: mãe,  esses  canos estavam mais ou menos que emergidos em em colinas, para a chuva ter arrastado? Eu me calei diante tal pergunta pq não  valeria a pena debater um assunto tão extenso e cansativo como este. Entra e sai gestão e nada de providencias. Nossa bacia hidrográfica é  rica em água potável. Mas fazem exatos 10 dias que não chegou água,  a torneira, desculpe-me a expressão ""mijou"" por dois dias que não foi suficiente para encher umas das duas caixas d\'água que tenho em meu domicílio. Gente, isso tá ficando muito sério.  Eu sou mãe solo, quem me conhece sabe, atípica, nem sempre disponho de dinheiro para comprar água, que 500l está custando R$20,00, obviamente 1000L R$40,00.  A própria população que é  a favor da atual gestão tá comprando água,  mas estão calados. Eu estou sem AGUA P LAVAR UMA XÍCARA. Isso  chega ser  vergonhoso!  Familiares  que viram p meu domicílio nas festividades, pedi p que não viessem pq eles não tinha o mínimo,  água,  para tomar banho. Por gentileza,  Sr/Sra secretario de Infraestrutura,  libere a água aqui p vila da Cohab! Não é pq somos oposição que devemos pagar arduamente pelos por nossas Opções políticas.  Isso não é  politica pública,  isso é  castigo. Se quiserem ver a situação dos meus reservatórios,  informo-lhes onde resido. Mas por favor, solte a água p povo. Fora eu, tem diversas famílias que dependem disso. Tenham empatia pelo próximo,  não é  castigando que se faz politica.  É  com compromisso até 31 de dezembro do corrente  ano,  que tem q atender o Povo! Seja qual partido ganhe, que venha p somar. E antes de receber alguma resposta, pergunto-lhes senhores(as) da gestão,  os canos são biodegradáveis?  Continua', '👏👏👏👏👏👏👏👏👏 Parabéns à prefeita Dona Graça,  pelo o SÃO JOÃO DA TERRA, SÃO JOÃO DA GENTE! Festas animadas e tranquilas, com bastante segurança.👏👏👏👏👏👏👏👏', 'A principal atração foi a falta de água e o compromisso com a população que não sabe nem o porque desses singelos 35 dias sem água', '👏👏👏👏👏👏', 'Parabéns prefeita  pelas organizações  das festividades  junina  tantos na sede como nos destritos  foi tudo lindo e muito  bom 👏👏👏', 'As bombas são aquelas ""sapo"" de poço  residencial. Fica minha indignação expressa. Em pleno domingo,  30 de junho de 2024, as 07hs20min que relato minha indignação.  Obrigada caso deem pauta p minha fala.🙌', '👏👏👏👏', 'Que vergonha ! Nem os funcionários contratados foram pra festa!']";141;https://www.instagram.com/p/C81TcfouP-e/?img_index=1;Instagram;8;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t51.29350-15/449430700_1417203275650215_3574406181341809420_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjAweDkwMC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=KTrUSeJRYWcQ7kNvgEdwJx_&_nc_gid=d83a583083634614a77435712ac68280&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQwMTcxMDU5NjkzODkzMDgzMw%3D%3D.3-ccb7-5&oh=00_AYAFVKXxiY0TLZPkxPLiAzVVAaHViU74jpQtHyginWRn3Q&oe=6736C6B4&_nc_sid=22de04;30/06/2024;;
A manutenção das estradas nas zonas rurais continua acontecendo em nosso município através das Secretarias de Agricultura e Infraestrutura. Este trabalho visa melhorar o acesso e o escoamento dos produtos da agricultura familiar. Hoje, foi a vez da zona rural de Jardim receber as melhorias necessárias. É trabalho com responsabilidade! 🌱🚜 #TrabalhoComResponsabilidade #Infraestrutura #AgriculturaFamiliar #TrabalhoComResponsabilidade #Jardim;"['👏👏👏👏👏👏', 'Só esqueceram de falar o que estar acontecendo com o abastecimento de Água', 'Em carice vai ser quando? Esqueci que o ""chefe"" da rua falou que o bairro novo caricé é uma invasão e a prefeitura não pode calçar a rua.', '👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻', '👏👏👏👏', 'Prefeitura compromisso com o povo', 'Eita que vai chover a semana toda !!!!😂😂😂', '👏👏👏👏', '👏👏👏👏👏', '👏👏👏👏👏👏', '👏👏👏👏👏👏', '👏👏👏', '👏👏👏👏👏👏', '👏👏👏👏👏', '👏👏👏👏👏👏']";220;https://www.instagram.com/p/C80T_lpP1bD/?img_index=1;Instagram;15;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t51.29350-15/449403832_830341045686932_5517617255051250027_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=hl8TLFVLemsQ7kNvgEz7oxU&_nc_gid=d83a583083634614a77435712ac68280&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQwMTQzMTU0MDc3NTcyNDkwMw%3D%3D.3-ccb7-5&oh=00_AYAIc03UwhqX7er-vFv5SsgJrtNplrTbUDKTrTSzchtbJQ&oe=6736D16F&_nc_sid=22de04;29/06/2024;;
Ontem Ibiranga brilhou✨ E encerrando a noite tivemos RACHEL COSTA, conquistando corações com as suas lindas canções para se apaixonar🥰 São João da terra/ São João da Gente!🌽#trabalhocomresponsabilidade #sucesso #forro #simbora #saopedro;['Parabéns minha prefeita 👏👏👏👏', 'Água que é bom nada né? Quase um mês sem água na vila e vcs não dão um posicionamento se quer. Absuuurrrdo.'];140;https://www.instagram.com/p/C8zJNnpuh8Q/?img_index=1;Instagram;2;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/448946072_18241686175268397_3127709100002054781_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDEwODAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=kQHTrFRhBHgQ7kNvgEgdFgQ&_nc_gid=d83a583083634614a77435712ac68280&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzQwMTEwMjY1MTI3MjQxMjczNA%3D%3D.3-ccb7-5&oh=00_AYAbazBgJJyjKRee-Nqh-yP5BRx6CabBdcfaLXmte18pWA&oe=6736C01E&_nc_sid=22de04;29/06/2024;;
🌽Hoje, Ibiranga Brilhou!🌟 A nossa festa do São João da terra São João da gente, trouxe a cantora Tayara Andreza como primeira atração. Ela encantou o público com seu carisma e simpatia. Teve muita música boa e alegria para o nosso povo🥰#ibirangape #ibirangaitambé #tayaraandreza #festasaopedro #sucesso #trabalhocomresponsabilidade;['Foi uma festa linda. Essa cantora e muito legal e gentil.', 'Foii incrívellll😍😍😍', 'Foiii incrível 😍😍😍', 'Show 🔥🔥', '👏👏👏👏', 'Foi muito bom 👏👏 minha prefeita dona Graça está de parabéns e nosso futuro prefeito Frederico', '👏👏👏', 'Topp 💥🫶🏼', '😍😍😍', '👏👏👏👏👏👏👏', '👏👏👏👏', '👏👏👏👏', '👏👏👏👏👏', '👏👏👏👏👏👏👏'];458;https://www.instagram.com/p/C8yTbJROrcm/?img_index=1;Instagram;14;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/448944276_18241646785268397_9017575209054754699_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDEwODAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=j1WBbGyjploQ7kNvgEbId0A&_nc_gid=d83a583083634614a77435712ac68280&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzQwMDg2NjA4MTgxNDU3ODkyNg%3D%3D.3-ccb7-5&oh=00_AYB5llFI7h5G_QB2yVNmCXTbQp1Qebe3dhsUgr1qKG_UoA&oe=6736DD1E&_nc_sid=22de04;29/06/2024;;
Festa de São João da Secretaria de Educação do Município de Itambé (Parte 03);['Top arrasou 👏👏👏👏'];216;https://www.instagram.com/p/C8xVvCXvLRr/?img_index=1;Instagram;1;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t51.29350-15/449377294_1215376736290547_840094235333378365_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=FxX0mKnXtGQQ7kNvgFGfz6s&_nc_gid=d83a583083634614a77435712ac68280&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQwMDU5NDc3Mzg4OTUyODk5MQ%3D%3D.3-ccb7-5&oh=00_AYCqxokUYpNfaPRCy8kHaabwxpoIM9ZP-jL8L7JSmj6gzA&oe=6736C3D7&_nc_sid=22de04;28/06/2024;;
🌟🎉 O São João da Terra, São João da Gente 2024 chegou ao distrito de Ibiranga! 🌟🎉E hoje, dia 28, a festa vai ser imperdível com as atrações incríveis Rachel Costa e Tayara Andreza! 🎶💃🕺Venha celebrar conosco essa tradição tão especial e se divertir ao som de muita música! Não perca! 🎇✨#TrabalhoComResponsabilidade #SãoJoãoDaTerra #SãoJoãoDaGente2024 #Ibiranga #FestaJunina #RachelCosta #TayaraAndreza;['Vai ser show ,visse👏👏👏', 'era pra see Itambé aff', 'Vai ser top🔥', 'Hj vai da bom viu cuida pra cuida 👏👏 vai ser daquele jeitão', '👏👏👏', '🔥🔥🔥', 'Vamos q vamos 👏👏', '👏👏👏', 'Prefeitura ligue a agua para itambe pelo amor de Deus', '👏👏👏', '👏👏👏👏👏👏', '👏🏼👏🏼👏🏼👏🏼👏🏼', '👏👏👏', '👏👏👏👏👏', '👏👏👏'];539;https://www.instagram.com/p/C8xQmTGPcTj/;Instagram;15;0;Video;28/06/2024;;
🎉🌟 Hoje, o município de Itambé vivenciou uma tarde maravilhosa com o Arraiá da Melhor Idade no prédio do CRAS! 🎶🕺💃Foi um dia repleto de alegria, música, dança e muita animação! Nossos idosos mostraram que a idade é apenas um número e aproveitaram cada momento dessa festa junina especial. ❤️🎊Agradecemos a todos que participaram e fizeram deste evento um grande sucesso. Vamos continuar promovendo momentos de integração e diversão para nossa comunidade! 👏🥳#ArraiáDaMelhorIdade #Itambé #CRAS #FestaJunina #SãoJoão;['Que coisa linda!!!', '👏👏👏👏👏👏👏', 'Lindo,  maravilhoso  e  assim,  beleza!!!', '👏👏👏👏', '👏👏👏👏👏👏', '👏👏👏👏', '👏👏👏👏❤️', '👏👏👏👏', '👏👏👏👏👏', '👏👏👏'];184;https://www.instagram.com/p/C8vQm8OPfz-/?img_index=1;Instagram;10;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t51.29350-15/449369016_932535741961262_2056768878128304323_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDc1NC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=qFd21-QoyRIQ7kNvgERy4ZF&_nc_gid=d83a583083634614a77435712ac68280&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQwMDAwOTI4MTAyODQ5NjMxNw%3D%3D.3-ccb7-5&oh=00_AYATKPFk7sn7uycVS98-2_MTPhrw6kGcVKypbT6U3QOisw&oe=6736E2D4&_nc_sid=22de04;27/06/2024;;
🎉🌟 Hoje, o município de Itambé vivenciou uma tarde maravilhosa com o Arraiá da Melhor Idade no prédio do CRAS! 🎶🕺💃Foi um dia repleto de alegria, música, dança e muita animação! Nossos idosos mostraram que a idade é apenas um número e aproveitaram cada momento dessa festa junina especial. ❤️🎊Agradecemos a todos que participaram e fizeram deste evento um grande sucesso. Vamos continuar promovendo momentos de integração e diversão para nossa comunidade! 👏🥳#ArraiáDaMelhorIdade #Itambé #CRAS #FestaJunina #SãoJoão;['Sensacional!!! A prefeitura de Itambé promovendo a garantia de direitos dos nossos munícipes, através  do CRAS.', '👏👏👏👏👏👏', 'Arrasou 👏👏👏👏👏', 'Equipe Show 👏🏻👏🏻', 'A água do Francisco que é bom não chegar a população tá sofrendo viu', '👏👏👏👏👏', '👏👏👏👏👏👏', '👏👏👏👏👏👏👏👏👏', '👏👏👏👏', '👏👏👏👏👏👏👏', '👏👏👏👏', '👏👏👏👏👏', '👏👏👏👏👏👏👏🔥', '🎉🎉🎉👏👏👏', '👏👏👏👏🥰🎉'];171;https://www.instagram.com/p/C8vQDwEvZTs/;Instagram;15;0;Video;27/06/2024;;
🎉 Na última terça-feira (25), o programa Saúde do Trabalhador esteve na UBS Ibiranga 1, no distrito de Ibiranga.👨‍⚕️👩‍⚕️ Com atendimento médico e odontológico, além de um mutirão de testagem rápida para hepatite B e C, HIV e sífilis. 🩺🎊 Tudo em ritmo do mês junino e a festa de São João! #TrabalhoComResponsabilidade #SaúdeDoTrabalhador #UBSIbiranga1 #ItambéPE #Saúde #FestaJunina #SãoJoão;['Equipe incrível 👏👏👏👏👏', '😍😍😍😍😍', '👏👏👏👏👏👏👏', '👏👏👏👏😍😍😍😍', '😍😍😍', '👏🏻👏🏻👏🏻', '👏👏👏👏', 'Vamos melhorar a água do Francisco Cordeiro, as casas que ficam na parte mais alta não chega água direto, a água com pouca pressão só só chega nas partes mais baixas. Em vez de ficar gastando dinheiro com festas inúteis vamos melhorar o que realmente é necessário.', '👏👏👏👏👏👏', '👏👏👏👏'];233;https://www.instagram.com/p/C8so1y_vzR_/?img_index=1;Instagram;10;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t51.29350-15/449141249_1682415959269679_4714545772370130341_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=pEEo8w4q9iUQ7kNvgErmgXQ&_nc_gid=d83a583083634614a77435712ac68280&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzM5OTI3MTQzMDU2MTI5ODY3OQ%3D%3D.3-ccb7-5&oh=00_AYCpWDUJH2bW99HN3dvnHHgeUjkb__BfAYU8M9Tbaufr8g&oe=6736C675&_nc_sid=22de04;26/06/2024;;
🌟 Hoje, dia 26, a Coordenadora da Atenção Primária, junto com a Coordenação de Imunização da Prefeitura Municipal de Itambé-PE, estiveram em reuniões com enfermeiras e técnicas para o monitoramento de vacinas, metas dos indicadores e censo das Unidades Básicas de Saúde.💉📊 É a saúde sendo levada com responsabilidade e compromisso com o bem-estar da nossa comunidade.#TrabalhoComResponsabilidade #SaúdeItambéPE #AtençãoPrimária #Imunização #ItambéPE;['Foi maravilhoso nosso encontro,trocamos experiências e conhecimentos.', 'Maravilhosass!! 👏🏾😍', '😍👏🏻👏🏻', '👏👏👏👏👏👏', '👏👏👏👏', '👏👏👏', '👏👏👏👏'];164;https://www.instagram.com/p/C8slgm3PDpi/;Instagram;7;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t51.29350-15/449080561_1226968598669780_4334459450455123685_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45NjB4OTYwLnNkci5mMjkzNTAuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=g4RYjVoePesQ7kNvgHu11wu&_nc_gid=e0709abddaac4e07bf2ceb39f8d70b0f&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzM5OTI1Njc4NzIzMDkzMTU1NA%3D%3D.3-ccb7-5&oh=00_AYDA8AJjXTN9UqwMnYVsi-LaqU4Sr9jNA-SifJaOpCQ0eg&oe=6736D94B&_nc_sid=22de04;26/06/2024;;
E o encerramento do São João da Terra, São João da Gente 2024 foi com muita animação e forró no pé!🔥🪗Valorizando a tradição nordestina, apresentaram-se na sede Forró Sanfona, Gildo do Forró, Forrozão Chacal, Banda Gigantes e Forró Balaio de Gatos, contagiando o público. E pra completar esse São João arretado, teve muito arrasta-pé em Caricé com Banda Pegada de Boysinho e Rachel Costa. Eita que a noite foi boa demais!!🔝É a Prefeitura mantendo as nossas tradições culturais!💙🎆;[];64;https://www.instagram.com/p/C8pWi3VuOoQ/?img_index=1;Instagram;0;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t51.29350-15/449176881_845254470826221_363048787296864100_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=5Iuo17FMBdIQ7kNvgGFTr1v&_nc_gid=e0709abddaac4e07bf2ceb39f8d70b0f&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzM5ODM0NjUzNDE1ODkxMTkwNQ%3D%3D.3-ccb7-5&oh=00_AYAWS667ztsIb5nd2rnsScDxFCE1oKHm_9x51nMv3drkjg&oe=6736E9B0&_nc_sid=22de04;25/06/2024;;
Ontem (24), Rachel Costa arrebentou no São João da Terra, São João da Gente, no distrito Caricé.#TrabalhoComResponsabilidade #SãoJoão #Itambé #Caricé;['👏👏👏👏👏', '👏👏👏👏👏👏👏', '👏👏👏👏🔥', '👏'];76;https://www.instagram.com/p/C8o2RuduMPp/?img_index=1;Instagram;4;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t51.29350-15/449127144_1183902012620939_1929062218219794464_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45NjB4OTYwLnNkci5mMjkzNTAuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=mic8VmZhpqMQ7kNvgFWP54q&_nc_gid=e0709abddaac4e07bf2ceb39f8d70b0f&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzM5ODIwNDYxODUxNTcxMTc0OA%3D%3D.3-ccb7-5&oh=00_AYAIpK_4PC98lWxYaKE1e7hddwDmy02AOcwvFhserKF6bw&oe=6736C4AD&_nc_sid=22de04;25/06/2024;;
Noite de forró no distrito de Caricé. Banda Pegada de Boysinho é a primeira atração da noite!#SãoJoao #Caricé #Itambé;['👏👏👏👏', '👏👏👏👏👏'];79;https://www.instagram.com/p/C8npbrcNGVT/?img_index=1;Instagram;2;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t51.29350-15/449207886_782870437168798_3386579969258019_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMTQweDU5Ny5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=zAiYcU0plNkQ7kNvgEutmKZ&_nc_gid=e0709abddaac4e07bf2ceb39f8d70b0f&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzM5Nzg2NjY1Nzc2NDY1MjA5Mw%3D%3D.3-ccb7-5&oh=00_AYAp92y6J0P41a9mG3LkraxWaRepnWEsYf4iuAV8wPx73Q&oe=6736E775&_nc_sid=22de04;25/06/2024;;
Terceira noite de forró na sede;['👏🏻👏🏻👏🏻🔥', '👏👏👏👏', '👏👏', '👏👏👏👏', '👏👏👏👏', '🔥🔥🔥', '👏👏👏👏', '👏'];298;https://www.instagram.com/p/C8nodBNt_yj/?img_index=1;Instagram;8;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t51.29350-15/449113868_395129863533226_3687831380582650615_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjAweDEyMDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=55hMpClooy8Q7kNvgGJk0wx&_nc_gid=e0709abddaac4e07bf2ceb39f8d70b0f&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzM5Nzg2MjM1MDA4ODgwOTQzNA%3D%3D.3-ccb7-5&oh=00_AYCKuSWoa-Q2Tga9LmqaLInLI4jJV596M8-thT_8uDww4w&oe=6736E059&_nc_sid=22de04;25/06/2024;;
3° Dia de Festejos com Forró Sanfona 🪗, no São João da Terra, São João da Gente. 🔥🔥🔥💥💥💥;['👏👏👏👏👏👏👏👏', '👏👏👏👏👏👏👏', '👏👏👏👏👏', '👏👏👏👏🔥🔥', '👏👏👏❤️❤️🔥🔥🔥🪗🎵🎶🥁🌵🤠🫶🕺💃🏼', '👏🏼👏🏼👏🏼👏🏼👏🏼'];121;https://www.instagram.com/p/C8nW9ztPzWa/;Instagram;6;0;Video;24/06/2024;;
🎉 Durante as festividades de São João, a Prefeitura Municipal de Itambé está realizando melhorias no Ginásio José Mendes Filho! 🏀Além da troca da cobertura, estamos reparando o piso para proporcionar um espaço ainda melhor para a nossa comunidade. 💪✨Aproveitem a festa e contem sempre com a nossa dedicação ao bem-estar de todos! #SãoJoão #Itambé #GinásioJoséMendesFilho;['Tá na hora né prefeitura de liberar essa quadra, já faz meses e nd de terminar obra infinita é?', 'Acabaram com tudo em Itambé 😢', 'Tão esperando o dia da eleição msm, passou do prazo de reinauguração faz tempo', 'É trabalho', '👏👏👏👏👏👏', '👏👏👏👏', '👏👏👏👏👏👏👏', 'Isso ninguém tem que elogiar isso é obrigado eles fazer', 'Já era pra ter feito faz tempo', '👏👏👏', '👏👏👏👏', '👏👏👏👏', '👏👏👏👏', '👏🏻👏🏻👏🏻👏🏻👏🏻', '👏👏'];240;https://www.instagram.com/p/C8nP5gyPmbq/;Instagram;15;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t51.29350-15/449082076_3505403363038450_6288697755184330764_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=LPWMORwdDA0Q7kNvgEkex_9&_nc_gid=e0709abddaac4e07bf2ceb39f8d70b0f&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzM5Nzc1NDM2Njc4NDg1NzgzNA%3D%3D.3-ccb7-5&oh=00_AYBbRkzA4xbrz98vHa24HncfgSB3B01JJyqJAsnaC0FVOw&oe=6736DEFF&_nc_sid=22de04;24/06/2024;;
3° Dia de Festejos com Gildo do Forró, no São João da Terra, São João da Gente. 🔥🔥🔥💥💥💥;['A organização ficou muito boa, todas as festas deveriam ser neste local bem melhor do que na praça de eventos!👏🏼👏🏼', 'Para passa vergonha, já basta a vergonha de hoje a tarde 😂😂😂😂', '😂'];193;https://www.instagram.com/p/C8nODEvP-un/;Instagram;3;0;Video;24/06/2024;;
🪗Confira os melhores momentos da 2° Noite do São João da Terra, São João da Gente!🔥 🔝E a programação continua com Gildo do Forró e Forró Sanfona, Banda Gigantes, Forrozão Chacal e Forró Balaio de Gatos, na Praça da Praça da Biblioteca.💙São João da Terra, São João da Gente!🎆;['👏👏👏👏', 'Foiii muito bom 👏👏👏🔥', '🔥🔥', 'Saudades da minha terrinha melhor época  essa de São João', '👏👏👏👏👏👏👏👏👏👏', '👏👏👏👏', '👏👏👏👏👏👏🔥🔥', '🔥👏', '🔥🔥🔥🔥👏👏👏', '👏👏👏👏👏', '👏👏👏👏👏🔥', '👏👏👏👏👏👏👏', '🔥🔥🔥🔥🔥🔥🔥', '👏👏👏👏👏'];209;https://www.instagram.com/p/C8nL7VvvYBR/;Instagram;14;0;Video;24/06/2024;;
