Post;Comentários;Curtidas;Link;Plataforma;QTD_Comentários;QTD_Compartilhamentos;Imagem;Data;Prefeitura;PagFacebook
O Mutirão oficialmente começou!😎A #PrefsGyn abriu o 4º Mutirão de 2024 no Residencial Buena Vista, oferecendo mais de 200 serviços gratuitos para a população. Corre pra cá!Os atendimentos seguem até o próximo domingo, dia 19 de maio, até às 13h.#PraTodoMundo No vídeo, começa com várias cenas das pessoas sendo atendidas, crianças abraçando animadores de festa aqui no Mutirão do Residencial Buena Vista. Logo aparece um homem dizendo todos os serviços que estão sendo oferecidos no Mutirão e por fim profissionais atendendo a população.#PrefeituradeGoiania #Goiania #Mutirao #MutiraodeGoiania;"['👏👏👏', 'Espetacular', 'Novo Horizonte praça da juventude sem luz', 'Na praça da juventude do novo horizonte não tem iluminação e já foram feitas várias reclamações sobre isso e nada foi feito, insegurança toma conta do local! ATENÇÃO 🙌', 'Gente como marcar consulta?', 'Show fiz tudo que eu precisava', 'Tá faltando iluminação lá na praça do novo horizonte lá na praça da juventude', 'E o multirao tem que ser ali no novo horizonte na pista de esporte radical cheio de insegurança no local', 'Esse Mutirão tá coisa mais linda 👏👏', 'Cadê  a iluminação da praça  da Juventude  no setor  novo horizonte????', 'Evento da prefeitura so de dia porque a noite a cidade carece de iluminação, praça da juventude e macambira no escuro', 'A iluminação  da ""PRACA  DA JUVENTUDE  NO SETOR NOVO HORIZONTE"" tem 3 mês q foi furtada !⚠️⚠️os atletas se reuniu pra consertar, ja caiu 2 do porte pra arrumar', '👏👏👏👏', 'A praça da juventude no novo horizonte está no breu, nas trevas da noite, vamos iluminar lá né, um espaço tão bom pra os jovens se confraternizar, vamos ter uma atenção com o lugar né @prefeituradegoiania 🙌']";265.0;https://www.instagram.com/p/C7HVgdoOASv/;Instagram;14;0;Video;18/05/2024;;
O Mutirão é um exercício da cidadania! 💜Estamos no 4° Mutirão do ano, levando serviços de qualidade a vários cantos da cidade. Queremos que as políticas públicas encontrem a população, em bairros que por muitos anos foram desassistidos. A gente faz o Mutirão acontecer pra ver o sorriso no rosto de pessoas que conseguem resolver seus problemas com facilidade 😁🫶🏻#VemProMutirão do Residencial Buena Vista! ✔️🗓️ Sábado (18), 8h-17h, e domingo (19), 8h-12h.🎤 Os shows vão até às 20h na sexta e sábado.#PraTodoMundo No vídeo, há várias cenas de pessoas no Mutirão. Elas estão sendo atendidas nos estandes, com muda de árvore, andando pelo espaço, e etc. Fim da descrição.#PrefeituradeGoiania #Goiania #Mutirao #MutiraodeGoiania;['👏👏👏👏 maravilhoso', 'Parabéns prefeito Rogério Cruz, estamos juntos.👏👏', '👏🏻👏🏻👏🏻👏🏻', 'Cadê os uniformes das crianças ?', 'Querendo mostrar serviço agora??? A saúde uma merda, educação nem se fala pior prefiro', '👏👏👏', '👏👏👏👏👏', '👏👏👏👏👏👏👏', '👏👏👏', 'Fantástico', '👏👏👏👏👏👏👏👏', '👏👏👏👏', '👏👏👏', 'Parabéns meu prefeito @rogeriodacruzoficial 👏🏻👏🏻👏🏻'];238.0;https://www.instagram.com/p/C7FYvTdOesQ/;Instagram;14;0;Video;17/05/2024;;
"Aôooo, Goiânia! Hoje tem mais Pecuária e fica o convite pra você passar no stand da PrefsGyn 🤠📍 Hoje (17/5) aconteceu a abertura da tradicional Exposição Agropecuária de Goiás, realizada no Parque de Exposições Pedro Ludovico Teixeira, no Setor Nova Vila.No stand da Prefeitura você encontra:💉 Vacinação contra Influenza e auriculoterapia; 🌱 Distribuição de mudas da Agência Municipal do Meio Ambiente (Amma);🎗️ Secretaria Municipal de Mobilidade (SMM), com orientações sobre a campanha Maio Amarelo;⚠️ Procon Goiânia e Secretaria De Desenvolvimento Econômico (Sedec).Saiba mais no nosso site: goiania.go.gov.br#PraTodoMundo O vídeo começa com uma repórter andando pelo Parque de Exposições de Goiânia. Há cenas diversas da inauguração, com a presença de várias autoridades. Fim da descrição.";['👏👏👏👏', 'Uhuuuu👏😍', 'Tava esperando demais 👏👏 que top', '👏👏', '🔥🔥🔥🔥🔥', '👏👏👏👏', 'Coleta de lixo vai ser normal, ou uma vez por mês?', '👏👏', 'Trem bão demais a pecuária 3é muito bom ir durante o dia também. Ver os animais', 'Pão e circo 🍞🎪', 'Deveria ser entrada gratuita pra idosos', 'Graças a Deus que falta pouco pra esse homem volta pra terra dele e deixar os goianos na paz 🙌🙌🙌🙌🙌', 'Estou aguardando que entre um governo de coragem para mudar essa pecuária do centro de Goiânia,  o trânsito fica horrível e a muvuca é grande', '@prefeituradegoiania cadê os uniformes das crianças que não entregaram ainda??????'];248.0;https://www.instagram.com/p/C7FKoe7vhHs/;Instagram;14;0;Video;17/05/2024;;
Prefeitura de Goiânia e Correios unidos para ajudar o Rio Grande do Sul 💪Nesta primeira leva, são mais 40 toneladas de alimentos e roupas serão enviadas graças à solidariedade de todos. 📦 👕 As doações, que incluem alimentos e roupas, foram arrecadadas em pontos de apoio da Prefeitura, além do engajamento da população e de parceiros, como os lojistas da região da 44 e Feira Hippie. 📍 Os pontos de coleta da Prefeitura continuam abertos à população (veja o nosso fixado).#PraTodoMundo No vídeo, há cenas dos caminhões dos Correios, de donativos como água, comida, etc. Também é possível ver imagens de caixas sendo colocadas nos caminhões. Fim da descrição.#prefeituradegoiania #sosRS #ajudeoRS;['Vcs ainda estão recebendo doação de roupas?', '👏👏', '👏👏👏🙌🙌🙌❤️❤️', '🙌🙌🙌', '🙏🙌👏', '👏👏👏👏👏👏', '👏👏👏👏👏', '👏👏👏👏', '👏👏👏👏👏👏👏', '👏👏', '👏', '', '👏🏽👏🏽👏🏽', '👏👏👏👏', '👏👏👏👏'];294.0;https://www.instagram.com/p/C7DG8C8uopc/;Instagram;15;0;Video;16/05/2024;;
A praça Nova Suíça está cheinha de flores pra alegrar o dia de quem passa por lá! 🌺🌼🌸🌷Confira a matéria do Bom dia Goiás e se encante! 😍#praça #comurg #prefgyn #flores;['Que matéria linda a Praça tá maravilhosa 😍👏👏👏👏', 'Está linda trabalho maravilhoso , gostei também do trabalho que fizeram na baciinha do setor Sul 👏👏', 'Podem ser bonitas, mas não fazem sombras, não ajudam a aplacar o calor e melhorar o ar!', 'Está  lindona mesmo👏👏👏', 'Faz isso também nas praças da periferia.', '👏👏👏👏👏os trabalhadores da comurg amam Goiânia!', 'Ficou muito linda,  deveria fazer assim em outros lugares , como era do outro prefeito', 'Amoooo!!', 'Realmente está maravilhoso.❤️❤️', 'Simplesmente linda!👏👏🌼🌸🌺🌷🌹', 'Passei por lá,  realmente está lindoo!', 'Verdade lá tá muito bonito', 'Parabéns! Muito amor envolvido para essa paisagem maravilhosa.', 'Olá Comurg, nós moradores da Rua VI 10 no Conjunto Vera Cruz I só precisamos de uma torneira pra deixarmos nossa praça linda também.  Pensem nisso por favor...'];381.0;https://www.instagram.com/p/C7CqaFsuwaw/;Instagram;14;0;Video;16/05/2024;;
"A gente sempre diz sobre a importância de vir ao Mutirão, dessa vez quem veio falar foi a população 🗣Estamos aqui no Residencial Buena Vista desde segunda com serviços de habitação, emprego, CadÚnico e cursos, e a partir de sexta (17), vamos oferecer mais de 200 SERVIÇOS. Alguns deles 👇➡ Atende Fácil;➡ Procon;➡ Telematrícula/Bolsa Família;➡ Vacinação;➡ Consultas médicas;➡ Vários exames;➡ Atendimento psicológico;E MUITO ➕ Confira todos no destaque do nosso perfil!#PraTodoMundo No vídeo, há várias cenas das pessoas sendo atendidas no Mutirão do Buena Vista. Além disso, um repórter, por trás das câmeras, pergunta para 7 pessoas sobre o porquê as pessoas devem vir ao Mutirão.#PrefeituradeGoiania #PrefsGyn #Mutirao #MutiraoGoiania #ResidencialBuenaVista";['Vai ter entrega do cartão aluguel social?', 'Quando vão coletar o lixo que se acumula na porta de casa? Cadê a Comurg?', '👏👏👏', 'Vai emitir segunda via do RG?', 'Vai ter 2° certidão de nascimento?', 'Vai emitir carteirinha de estudante?', '👏👏👏👏👏', '👏👏👏👏👏', '👏🏾👏🏾👏🏾👏🏾', '👏👏👏', '👏👏👏👏', '👏👏👏', 'Está fazendo identidade', 'Top que bom'];224.0;https://www.instagram.com/p/C7ChqHBsRIy/;Instagram;14;0;Video;16/05/2024;;
Acordei e chegou uma das épocas mais esperadas do ano: a Pecuária de Goiânia 🤠🐎A edição 2024 começa nesta quinta-feira (16/5) e, mais uma vez, a Prefeitura de Goiânia está apoiando esta festa incrível da nossa cidade.🎤 As atrações estão DEMAIS! Hoje tem Eduardo Costa e Tierry, mas a programação vai até 26 de maio, com nomes como Joelma, Ana Castela, Maiara e Maraísa, Lauana Prado e muuuuito mais!✔️Segundo a Sociedade Goiana de Pecuária e Agricultura (SGPA), mais de 500 mil pessoas devem passar pelo Parque Agropecuário do Setor Nova Vila durante dez dias de programação.Saiba mais em: @‌pecuariadegoiania#PraTodoMundo No vídeo, há um rapaz e uma moça caracterizados com chapéu, fivela, calça e camisa xadrez. Eles chegam para trabalhar já prontos para a pecuária. Fim da descrição.#PrefeituradeGoiania #PecuariadeGoiania #Pecuaria;"['Partiu Pecuária…', 'saudades do ""fri da pecuária"" hahaha', 'Vcs sabem qual a faixa etária que paga?', 'Vendo um ingresso meia para o show do nattanzinho', 'Maquiagem 🔥é aqui comigo ein 📲', '“Isfriô” a pecuária chegou 🤠', 'Hoje nesse mood no país Goiânia 😍😂', 'Eita ❤️', '🇺🇲🇺🇲🇺🇲🇺🇲🇧🇷🇧🇷🌏🌍🌎 ORGULHO EM FAZER PARTE 🇺🇲🇭🇲🇬🇧 VITALÍCIO 🇬🇧🇭🇲🇺🇲💜💜🧡🧡🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷', 'Pecuária sem rodeio não é pecuaria', 'Aobaaa trem bão demais', 'Então já pode limpar a bota pra usar novamente e ver se os bichinhos do guarda roupa não comeram minha camisa xadrez 🔥', '🔥🔥🔥', 'A partir de qual  horário que pode levar as crianças para ver os animais @pecuariadegoiania ?', '@caiorabelo lindo😍']";480.0;https://www.instagram.com/p/C7B8jX5ukGU/;Instagram;15;0;Video;16/05/2024;;
Seja em Goiânia ou na Guiana, eles são fundamentais: os trabalhadores da limpeza e manutenção urbana! 👏👏👏👏 São eles que cuidam das vias, das praças, das rotatórias e demais estruturas que utilizamos diariamente. ✨✨✨ A missão deles é proporcionar um ambiente limpo, organizado e seguro para que todas as outras atividades ocorram. ✅ Neste Dia Nacional do Gari, felicitamos todos os garis do mundo! E em especial, os melhores do mundo: os da Comurg! 🧡 Vocês fazem a diferença para melhor em nossas vidas! Gratidão! 🙏  #garis #homenagem #goiania #comurg #prefsgyn;['Tim Tim um brinde pra nós ❤️Parabéns a todos', 'Bom dia ☀️ queria saber quando podemos marcar nossa folga do dia do Gari. 🤩', 'Parabéns a esses profissionais que fazem nossa cidade mais linda todos os dias👏👏🦺🦺', 'Minha rua está toda quebrada com buracos enormes empoçando águas, muito suja ! Onde eu posso solicitar ajuda ??? Refizeram o asfalto na rua de cima , mas não passaram na rua abaixo onde moro', 'Muito obrigada 👏👏', 'Parabéns aos garis, por toda dedicação. ❤️🙌👏', '👏👏👏👏 parabéns aos nobres trabalhadores, Deus os abençoe', 'Serviço essencial! Parabéns pelo seu dia.... São animados, trabalham cantando e alguns até dançam.😂😂 Saudades de ver um Gari na minha rua.', 'Parabéns Presidente, nossos garis que deixam nossa cidade linda', 'Parabéns para todos os colegas maravilhosos,  sou fã desses profissionais 😍👏👏👏👏👏👏', 'Viva a todos os garis!!! ❤️❤️', 'as ruas do balneario e parque das flores nunca mais passou gari muita folha', 'Parabéns para nós 💐 👏👏👏👏👏👏', 'Parabéns !!!!!', 'Vai liberar nós que dia'];366.0;https://www.instagram.com/p/C7BziceugiM/;Instagram;15;0;Video;16/05/2024;;
O quarto Mutirão do ano continua com o legado de levar serviços importantes e uma grande estrutura para próximo do cidadão 📍Aqui no Residencial Buena Vista o Mutirão foi montado em uma área de aproximadamente 4,5 mil metros quadrados! Várias pessoas reunidas para entregar serviços de qualidade para os nossos goianienses 🫶🏻✨Venha participar dos próximos dias do Mutirão do Residencial Buena Vista em Goiânia e faça parte dessa grande iniciativa 🤝Essa é a Prefeitura de Goiânia trabalhando pra você 💚#PraTodoMundo O vídeo mostra imagens de drone da grande estrutura montada no Residencial Buena Vista. Há cenas de uma repórter caminhando pelo Mutirão com uma camiseta do evento da cor roxa. Há várias cenas da população sendo atendidas e dois depoimentos de moradoras. Fim da descrição.#MutirãoBuenaVista #ComunidadeUnida #PrefeituraGoiânia #Mutirao;['Faz primeira via da identidade de criança?', 'mto bom', '👏👏👏👏👏👏', 'Trabalho árduo que não para, estamos juntos prefeito Rogério Cruz.👏👏', 'Muito bom👏', 'Parabéns aos envolvidos! Uma ação que demonstra responsabilidade política, evidenciando saúde, o autocuidado e qualidade de vida! O audiovisual ficou excelente! 👏', 'Prefeito Rogério é Trabalho', '👏👏👏👏 top demais', 'Poderia ter consultas com especialistas pq a gente fica esperando vários meses pra sair e não sai.', 'Só pode participar quem for da região oeste?', '👏👏👏👏', '👏👏👏👏👏', '👏👏👏👏👏😍😍😍😍', '👏👏👏👏'];358.0;https://www.instagram.com/p/C7AHbFXuuhO/;Instagram;14;0;Video;16/05/2024;;
🏃🏾🏃‍♀️Tá chegando a 1ª Mini Maratona Kids do Parque Mutirama! 📍O evento será no dia (02/6), às 10 horas, na área 3 do parque. ✔️ Fique ligado! As inscrições estarão abertas a partir deste sábado (18/5). As categorias são:  5 a 7 anos, 8 a 10 anos e de 11 a 12 anos.  O evento é totalmente gratuito e faz parte das comemorações dos 55 anos do parque Mutirama. 🤩Se interessou? Já se prepare então e inscreva-se no link da bio do Instagram do Mutirama. 👦🧒Venha fazer parte desta maratona, traga seu filho! Te esperamos! #PraTodoMundo o vídeo começa com imagens da roda gigante do Parque Mutirama e outros brinquedos. A repórter usa uma vestimenta preta e percorre alguns caminhos dentro do local. Fim da descrição. #mutirama55anos #prefsgyn #agetulgoiania #ParqueMutirama;['Essa mini montanha russa adulto pode andar?', 'Qual o link da inscrição por favor, n está na bio.', 'Já abriram as inscrições????', 'As crianças CityRunners presente nesse evento 💚🔥', 'Me respondam no direct pfvor a respeito da cirurgia da minha filha', 'obaaaaa😍😍😍', '❤️ top...', 'UAU!', '❤️❤️', '👏👏👏👏👏', 'Como vai ser , vai ter percurso dentro do parque ou outra atividade', '❤️', '@patypaim'];494.0;https://www.instagram.com/p/C6_opVru2WO/;Instagram;13;0;Video;15/05/2024;;
Mesmo diante da tragédia das enchentes, o amor e cuidado pelos animais não foram esquecidos. Os veterinários voluntários, levados pela Prefeitura de Goiânia, se deslocaram até o Rio Grande do Sul para oferecer seus serviços e ajudar nossos amigos de quatro patas. Segundo estimativas, há mais de 13 mil animais domésticos sem tutores devido às enchentes na região de Canoas. Em meio a uma tragédia, salvá-los não é apenas uma questão de compaixão, mas também de responsabilidade e respeito pela vida. 🩵🐾 #solidariedadeanima #cuidandojuntos #AjudeoRS;['Que maravilha!!! Todo ser merece ser ajudado! 🙏🏼❤️', 'O ato é lindo! Realmente precisamos ajudar o Sul 🙏 Que sirva de exemplo para termos essa atitude em Goiânia! Colocar mais servidores a disposição do centro de zoonoses, para fazerem resgates e cuidarem dos animais até adoção, ajudar os abrigos já existentes, fazer parcerias com clínicas veterinárias para incentivar a castração de animais, montar uma equipe de CED junto ao centro de zoonoses. Precisamos muito do apoio da prefeitura também em Goiânia!', 'Que atitude boa 👏👏 estão de parabéns', '❤️lindeza 🐕', 'Disseram que iriam doar rações pros abrigos aqui de Goiânia, mas vejo postagens dele pedindo ajuda para tal? 🫤', 'Linda iniciativa,as façam por Goiânia também porque é um caos com tantos bichinhos nas ruas.', 'Desculpem-me, mas é de coração: alguém mais gostaria de estar nesse frente de batalha? Acho que esse tipo de trabalho dá resignificadp', 'Estão todos no mesmo barco.👏👏👏', 'Eu não consigo ver até o fim nenhum resgate de animal, pq eu me emociono muito', '👏🏻🥺🙏🏻', 'Os animais de Goiânia também precisam e urgente 😮', '♥️♥️♥️♥️', 'Bora cuidar dos daqui tbm né @prefeituradegoiania', 'Apoio e acho maravilhoso esse suporte. Precisamos tambem de uma força tarefa em Goiânia para socorrer os protetores de animais que estao com abrigos super lotados e endividados. Que esse momento de comoção com os resgates no RS possa se estender para resolver as demandas locais. Todos os abrigos precisam de socorro financeiro @rogeriodacruzoficial', 'Parabéns, excelente ação,  mas tb aqui é Goiânia está cheio de cães abandonados!! O que  a prefeitura está fazendo pelos animais abandonados aqui na capital???? @prefeituradegoiania'];1.618;https://www.instagram.com/p/C6-FSaguhDC/;Instagram;15;0;Video;15/05/2024;;
"Ei, você aí! Se nunca veio ao Mutirão, essa é a hora ✨👉🏻 Entre vários serviços em meio ao Mutirão de Goiânia no Residencial Buena Vista, desde segunda (13) estamos oferecendo oportunidades de emprego, qualificação, regularização de escrituras, serviço de habitação e CadÚnico. Uma ótima chance para você que mora na região Oeste da capital.🌱 A população também pode desfrutar de serviços itinerantes gratuitos a partir de sexta-feira (17/5), como a emissão de carteira digital de trabalho, distribuição de mudas de hortaliças, emissão de alvarás de funcionamento e muito mais. Vem com a gente participar deste desenvolvimento econômico local! 📈✨#PraTodoMundo O vídeo começa com o repórter e a imagem está embaçada. Ele passa o dedo na frente da câmera e desembaça, ele está com uma camiseta escrito ""Mutirão"". Depois, há diversas cenas dos serviços, como atendimento em bancadas e cursos de modelagem de sobrancelhas e design de unhas.#PrefeituradeGoiania #Goiania #Mutirao #ResidencialBuenaVista";['Está tendo consultas com oftalmologista tbm?', 'Os Mutirões  da Prefeitura aproxima os serviços da Prefeitura do cidadão.', '👏👏👏', '👏👏👏', '👏🏾👏🏾👏🏾👏🏾👏🏾', '👏👏👏👏', 'Olha eu ali 🤣🤣ai foi muito bom numca vi tanta organização o pessoal estão de parabéns.', '👏👏👏👏👏👏👏👏', '👏👏👏', '👏👏👏', '👏👏👏👏👏', 'vai ter escriçao das casinha ou apartamento', '👏👏👏👏', '👏👏👏👏', 'A professora de Designer d unhas e a melhor.fiz meu curso amei ser instruída por ela.@studio_senorita'];237.0;https://www.instagram.com/p/C69xoFKOiH-/;Instagram;15;0;Video;14/05/2024;;
Álcool e Direção: uma mistura que pode ser fatal! 🍺🚫🚘A Secretaria Municipal de Mobilidade (SMM) da Prefeitura de Goiânia intensifica esforços na segunda semana do Maio Amarelo 2024, o objetivo é combater essa perigosa associação. Equipes de Educação para o Trânsito estão nas ruas, conscientizando sobre os riscos.📜✔️ Isso porque há uma média de 1,2 óbito por hora devido à mistura de álcool e direção. A Lei Seca completa 16 anos em 2024, mas os números ainda são alarmantes. Junte-se a nós na luta por um trânsito seguro e pela preservação de vidas! #PraTodoMundo O vídeo começa com cenas de acidentes e várias manchetes de jornais falando sobre direção alcoolizada. Depois, há diversas imagens de pessoas ingerindo bebida alcoólica e também das vias de Goiânia. Há cenas dos agentes da Secretaria de Mobilidade pelo vídeo. Fim da descrição.#PrefeituradeGoiania #SMM #MaioAmarelo #TrânsitoSegurohttps://www.instagram.com/reel/C67M0roOm3k/?igsh=cHo5dHhoN25oMnY2;['Bebidas e celulares', 'Uma realidade, infelizmente.', 'Por isso sempre vá uma pessoa que não irá possuir álcool para poder ser responsável no volante.', 'Deus nos proteja 😮', '👏👏👏👏', 'Rogério Cruz e Prefeitura: uma mistura que foi fatal!', 'Triste esse vídeo, mas muito real!', 'Misericórdia e tem gente que faz isso e acha normal.', 'A pessoa bebe e fica preocupado com a blitz ou com a multa e esquece que pode mata uma pessoa. Se vc i era a consciência de não dirigir bêbedo isso pode mudar. Pra fala tem vários mas pra dar o exemplo são poucos.', 'Se querer zera o número da estatística zera e só trabalhar pesado dia e noite no combate contra as drogas e o álcool no volante logo zera o número de acidente contrata mais fical  pra ajudar a segurança pública q o nosso estado muda', 'Arruma o asfalto e tampa os buracos que os acidentes também diminuem. Faz sua parte também prefeito', 'Muda a lei e começa a prender por tentativa de homicídio dirigir embriagado, pq o povo para com isso', 'Tá faltando colocar um semáforo na rotatória que liga a Av Anhanguera e a Perimetral, ali próximo do portal shopping, todo dia acidente lá, e ainda hoje um menino morreu.', 'Descaso da prefeitura com os buracos na ruas está causando mais acidentes e mortes que a bebida e uso de celular.', 'Infelizmente isso é recorrente..'];198.0;https://www.instagram.com/p/C69JHc4uv_9/;Instagram;15;0;Video;14/05/2024;;
O maior programa cultural de inclusão para a diversidade realizado por uma prefeitura no Brasil: conheça o Circuito de Goiânia Todas As Cores 🏳‍🌈Um programa que tem como objetivo promover a popularização da diversidade pensada, produzida e difundida por artistas goianienses.Nessa agenda, você vai encontrar shows musicais, performances, teatro e oficinas. Todos merecem investimento, reconhecimento, espaço, respeito e muitos aplausos 👏💚#PraTodoMundo No vídeo, há diversas apresentações de dragqueens, artistas LGBTQIAP+, pessoas dançando, entre outras atrações inclusivas promovidas pela Secretaria de Cultura de Goiânia.‌#PrefeituradeGoiania #GoianiadeTodasAsCores #LGBTQIA;['Foi incrível fazer parte desse projeto 😍', 'Cultura? \xa0Cultura é um mosaico de elementos que nos rodeiam desde a infância: as histórias que ouvimos, as músicas que cantamos, os alimentos que comemos, as brincadeiras que fazemos, as crenças e costumes que nos definem como comunidade. Desde quando isso é cultura? Amo Goiânia e isso não representa a cultura daqui', 'Orgulhooooooooo👏❤️❤️❤️', '😍😍😍', 'Arrasou prefeituraaaa 🌈', '👏👏👏👏 Parabéns ao prefeito por dar espaço a quem também precisa.', 'Misericórdia.', 'Enquanto isso as 5 horas da manhã até horário de pico pouquíssimo eixo anhanguera rodando no terminal novo mundo quando encosta estão lotados vindo de outra cidade tinha que ter ônibus pelo menos horário de pico né pelo menos  neim vou citar o dia todo porque aí já é pedir demais kkkkk', 'Misericórdia', 'Não tô acreditando ... que absurdo !', 'Ecuuu se toca povão 🤢🤢🤢🤢🤢', 'Obg @zandergoiania por apoiar essa galera, q de alguma forma  conseguiu mostrar o seu talento, vc foi gigante, gratidão por tudooooo ❤️❤️❤️', 'Nossa que decadência! Prefeito tá saindo tarde! Goiânia merece bem mais! @gusgayer chega logo pra nos socorrer!', 'Parabéns ao @rogeriodacruzoficial ao @zandergoiania por apoiar , @goianiadetodasascores o maior circuito da diversidade. Seguimos! 👏🏽👏🏽👏🏽✨✨✨', '@rogeriodacruzoficial nunca mais'];2.035;https://www.instagram.com/p/C68iiSuuIMi/;Instagram;15;0;Video;14/05/2024;;
🚚A solidariedade não tem fronteiras! Nossos servidores e 40 toneladas de doações da Prefeitura de Goiânia chegaram a Canoas (RS)! Durante esta segunda-feira (13/5), foi possível conversar com moradores afetados pelas chuvas intensas e ver de perto toda dor destes que perderam suas casas e até mesmo pessoas da família e amigos. 🤝As equipes descarregaram as doações na Central de Distribuição de Canoas, e já iniciaram o trabalho de auxílio à população. Nesta terça, continuarão a missão. Graças ao povo goianiense está sendo possível essa ação tão importante! Nosso mais sinceros agradecimentos a cada um de vocês! ⚠️Vale lembrar que a Prefeitura de Goiânia continua arrecadando donativos para serem enviados ao Rio Grande do Sul nos pontos de coleta disponíveis no Paço Municipal, em bases da Guarda Civil Metropolitana, no Parque Mutirama e no Zoológico da capital. 🛏️🧥As equipes solicitam, preferencialmente, a oferta de colchões, colchonetes, enxovais e agasalhos novos ou em perfeitas condições de uso.💛Continue acompanhando tudo pelas redes sociais. Juntos somos mais fortes!#PraTodoMundo no vídeo, a jornalista da Prefeitura de Goiânia, Lívia, que está em Canoas, descreve o cenário da missão rumo ao sul. Há imagens dos servidores descarregando os mantimentos, entrega de itens e cenas das enchentes. Fim da descrição.#prefeituradegoiania #ajudeoRS;['Que Deus abençoe! 🙏🏼👏🏼', '😍🙏Deus abençoe!🙏', 'Parabéns !! 👏🏻👏🏻', '👏👏👏👏👏 belíssimo trabalho❤️', '❤️😍 emocionante! Parabéns a GCM Goiânia e a Prefeitura de Goiânia ❤️', 'Magnífico,que Deus abençoe cada um 🙌🏼🙌🏼🙌🏼🙌🏼', 'Amém 🙏 👏👏👏👏👏👏👏👏', '👏👏👏 Parabéns Prefeito Rogério e todos os envolvidos! 🙏', '👏👏👏👏', 'Deus abençoe todos 🙌', '🙏🏼 Deus abençoe o povo do sul.', 'Parabéns prefeito  de Goiânia e toda população 👏👏👏🙏🙏🙏', 'E isso aí Lívia 👏👏👏👏', '😍😍👏👏', 'Maravilha muito importante esse apoio ao povo do Rio Grande do Sul. Parabéns a toda equipe em nome do nosso prefeito @rogeriodacruzoficial'];981.0;https://www.instagram.com/p/C67YvmhOMxD/;Instagram;15;0;Video;14/05/2024;;
A CUFA foi convidada pela @prefeituradegoiania para contribuir com a mobilização e o atendimento das pessoas no MUTIRÃO DO BUENA VISTA.Sendo assim a CUFA cumpre o seu papel institucional de interlocução com o poder público na busca por políticas públicas para as populações dos territórios periféricos.Por isso, as lideranças da CUFA Buena Vista, estiveram hoje pela manhã no Gabinete do Prefeito de Goiânia @rogeriodacruzoficial para discutirem como será essa participação e contribuição para essa realização que trará mais de 200 serviços para a região!#cufagoias #prefeituradegoiânia;['Show 👏👏👏', 'É muito bom o Mutirama está aqui no setor Buena vista👏👏👏', 'Isso ai amo o trabalho de vocês 👏🙌', 'Parabéns 👏👏👏👏👏👏👏👏', 'Parabéns 🙌', 'Obrigada prefeito Rogério Cruz e cufa pelas benfeitorias pro setor', '👏👏👏👏👏👏 É isso aí venha se beneficiar dos serviços oferecendos😍😍😍', 'Parabéns 👏👏👏👏', '👏👏👏👏', 'Obrigado pelo mutirão no nosso setor eu amei é muito importante para nós obrigado prefeito 😍👏👏👏👏', 'Obrigada o prefeito e a nossa equipe Cufa goias👏👏👏👏👏👏👏', '👏👏👏👏👏👏👏👏👏', '😉😉😉😉😉😉😉😉', '👏👏👏👏 começou 👏👏', 'Parabens prefeito @rogeriodacruzoficial e tambem a  @raissajessicap'];0.0;https://www.instagram.com/p/C666IWsvlsn/;Instagram;15;0;Video;13/05/2024;;
🔈O gabinete do prefeito já está aberto à população no Mutirão do Residencial Buena Vista, na Região Oeste de Goiânia. 🏃‍♀️🏃🏾 A movimentação de moradores começou logo cedo, às 7h, e deve se intensificar ao longo da semana. Hoje, já são realizados atendimentos relacionados ao CadÚnico, Sine Municipal, Habitação e Escrituras. 🏠🤝 No fim de semana serão oferecidos mais de 200 serviços de 21 órgãos municipais. 📍A estrutura foi montada na Avenida Ademar Vicente Ferreira com a Rua Ernesto Teodoro de Morais. 🤩 Já tem gente se beneficiando destes atendimentos, que são gratuitos. Aproveite e venha você também! #mutirao #prefsgyn #cadunico #sine #escrituras #prefeituradegoiania;['Destroem a calçada dos outros,saem metendo a patrola e não estão nem aí,contagem regressiva para o perfeitinho paraquedista de meia tigela juntamente com os comissionados q fazem serviço de porco.', 'Tem pediatra hj?  Eu consigo consulta hj com pediatra no mutirão?', 'Tem emissão de carteirinha de estudante?', 'Sábado vai  ter sim ofitomogista', 'Olha que legal, eu vou lá 😍', 'Tem exame ultrassom? Que dia?', 'Parabéns prefeito Rogério Cruz  e nossa primeira dama Thema Cruz  hoje os atendimentos  foi muito bom estamos aguardando você manhã prá melhor atender  pois gabinete do prefeito mais próximo da  população conta com vocs', 'Estrutura grande para receber vocês este e o nosso Prefeito Rogério', 'Dês do ano passado que estamos esperando os uniformes das crianças e nada', 'Parabéns nosso prefeito Rogério Cruz. e nosso primeira dama  Thema Cruz', '👏👏👏', '👏👏👏👏', '👏👏👏👏👏👏', 'Prefeito Rogério levando o bem próximo a sua casa', '👏👏👏'];333.0;https://www.instagram.com/p/C66nSEEuEnO/;Instagram;15;0;Video;13/05/2024;;
